0,187.48,188.62,186.6,187.95,17377740
1,190,190,186.81,187.75,17759212
4,185.98,188.84,185.6301,188.75,20453172
5,187.12,188.18,181.84,187.6232,20858556
6,186.89,189.83,185.22,188.37,43275144
7,193.09,195.32,187.89,188.22,54211293
8,190.28,194.21,189.98,192.04,26677484
11,181.26,190.61,180.61,186.93,33128206
12,185.31,185.77,177.74,178.57,37758505
13,180.18,185.0817,179.95,184.15,27601886
14,171.58,181.84,171.4815,181.01,38478321
15,176.11,176.9,167.18,174.76,39887626
18,176.41,177.545,171.84,177.06,32092133
19,173.15,175.97,173.1,175.62,21809350
20,179.52,179.81,173.2119,173.45,28929704
21,179.96,180.5,176.84,180.5,20922120
22,177.36,179.88,176.3,178.99,21015610
26,176.01,177.95,175.11,175.77,21204921
27,177.91,181.27,176.4,176.71,23200804
28,178.99,180.21,177.41,178.7,18464192
29,183.29,183.39,179.51,179.9,19007288
32,184.93,185.66,183.2228,184.58,17599703
33,181.46,184.7,181.46,184.45,15849806
34,178.32,182.88,178.14,182.3,18783039
35,175.94,180.12,174.41,179.01,23201626
36,176.62,177.11,172.99,173.29,20025905
39,180.4,181.1475,175.89,176.2,16189280
40,179.78,182.38,179.11,181.78,15086784
41,183.71,183.82,178.07,178.74,19097293
42,182.34,184.4,181.45,183.56,17225946
43,185.23,185.51,183.21,183.91,18526292
0,184.76,186.1,184.22,185.23,15037350
1,181.88,185.99,181.11,185.61,18067477
2,184.19,184.25,181.85,182.6,16821728
3,183.86,184,182.19,183.24,15645035
4,185.09,185.33,183.41,184.49,23483333
7,172.56,177.17,170.06,177.01,88140060
8,168.15,170.2,161.95,167.47,129851768
9,169.39,173.4,163.3,164.8,106598834
10,164.89,170.27,163.72,166.13,73742979
11,159.39,167.1,159.02,165.44,53609706
14,160.06,161.1,149.02,160.82,126116634
15,152.22,162.85,150.75,156.31,79116995
16,153.03,155.88,150.8,151.65,60029170
17,159.79,161.42,154.14,155.15,59434293
21,155.39,159.2,154.111,157.81,36795991
22,156.11,157.39,150.81,156.55,42543865
23,155.1,155.56,150.51,152.025,49885584
24,159.34,161.575,156.65,161.56,41449609



