0,82.89,82.95,82.01,82.63,6184986
1,83.35,83.63,82.715,82.8,7001674
4,83.43,83.95,82.94,83,8290458
5,83.6,83.88,83.05,83.39,6792597
6,83.51,84.2,83.48,83.85,7006392
7,83.5,84.07,83.35,83.56,7615906
8,82.53,83.22,82.03,83,9533805
11,82.87,83.98,82.8,83.09,7415988
12,83.08,83.8,82.9,83.39,7696424
13,83.09,83.34,82.6,83.22,6753101
14,80.95,82.1,80.9,81.415,14569488
15,81,81.53,80.9,81.04,8785471
18,80.6,81.2,80.47,80.91,9192250
19,80.42,80.82,80.19,80.73,8395450
20,79.85,80.31,79.72,80,11858459
21,79.51,80.15,79.07,79.95,9409334
22,80.29,80.32,79.63,79.76,8192966
25,80.35,80.9651,80.295,80.48,7203759
26,80.07,80.65,79.78,80.5,6589434
27,80.4,80.58,79.52,80.34,7335742
28,80.2,80.55,80,80.37,7224338
29,80.96,81.21,80.82,80.89,6929376
32,80.27,80.99,80.26,80.95,5237754
33,79.95,80.29,79.36,80.03,6305837
34,79.7,80.59,79.55,80.16,6459854
35,80.57,80.69,80.09,80.11,5634158
36,81.05,81.12,80.73,80.83,7454848
39,80.74,81.13,80.5,80.97,5590781
40,80.83,80.95,80.33,80.75,5729453
41,80.48,81,80.45,80.93,5486969
42,80.41,80.58,79.84,80.17,6055727
43,79.95,80.4,79.92,80.24,6003623
47,79.14,80.0651,78.94,79.97,6698256
48,79.39,79.94,79.09,79.22,8094560
49,79.33,79.45,79.02,79.43,5803445
50,78.39,79.24,78.19,79.18,12551704
53,78.85,79.07,78.27,78.65,7588036
54,78.54,78.72,78.17,78.46,7380764
55,78.56,78.93,78.27,78.91,5985813
56,78.15,78.84,78.06,78.41,7714574
57,77.43,78.12,77.37,78.04,9439700
60,77.71,77.9834,77.1,77.48,10916201
61,78.9,79.33,77.82,77.97,11528875
62,79.54,79.79,79.01,79.23,9483534
63,79.41,79.93,79.24,79.93,7633332
64,78.87,79.32,78.57,79.17,6508632
67,78.12,78.455,77.93,78.33,7527947
68,79.1,79.6,78.535,79.6,8285671
69,80.08,80.19,79.16,79.2,9305776
70,80.82,81.22,80.3,80.33,10712462
71,80.54,81.2,80.48,80.71,15598811
74,80.45,81.18,80.33,80.92,6907940
75,79.79,80.45,79.62,80.33,7190628
76,79.51,79.85,79.5,79.8,8843732
77,79.39,79.9,79.39,79.71,5855728
78,79.34,79.74,79.28,79.54,7703191
