0,88.37,88.87,88.2,88.55,11271867
1,89,89,88.47,88.64,10514408
4,88.01,89.3,87.95,88.59,9315696
5,86.78,88.38,86.78,87.54,12407974
6,87.3,87.47,86.33,86.56,14404736
7,89.07,89.25,87.35,87.5,17971012
8,84.53,86.01,82.9978,85.13,29822144
11,79.72,83.99,78.13,83.28,30452693
12,78.35,80.35,76.9,78.51,36262761
13,76.94,79.41,76.92,78.44,21994450
14,76.07,77.58,76.03,77.44,25650789
15,75.78,76.48,73.9,76.25,29491592
18,76.42,77.621,75.841,77.05,19340419
19,76.3,76.75,75.73,76.1,11926610
20,76.46,76.66,75.165,75.79,17188405
21,76.21,76.7,75.45,76.62,14432424
22,76.54,77.12,75.85,76.15,13722431
26,75.75,77.47,75.461,76.47,13387346
27,74.89,76.435,74.87,75.82,11714985
28,75.86,76.84,75.185,75.3,14020186
29,77.53,77.62,75.95,76.09,13378795
32,78.84,78.93,77.56,77.74,16940419
33,77.5,79.87,77.5,79,14629517
34,75.74,78.25,75.7,78.16,17087816
35,75.2,76.6808,74.855,75.53,15696665
36,75.55,75.87,74.48,74.89,15630250
39,76.27,76.56,75.121,75.23,14890975
40,76.18,76.98,75.861,76.67,10754291
41,74.26,75.24,73.56,75,27255463
42,74.12,74.77,73.69,74.5,19299848
43,74.56,75.06,74.21,74.82,19714061
0,75.24,75.58,74.69,74.87,14084206
1,74.53,75.82,74.25,75.33,13739675
2,73.6,74.79,73.53,74.64,14820676
3,74.42,75,74.1,74.35,15640605
4,75.12,75.12,74.36,74.36,30939683
7,74.15,75.01,73.865,75,12744781
8,73.99,74.7,73.95,74.22,13003183
9,75.04,75.64,73.98,74.23,15418459
10,73.5,74.7,73.39,74.42,17737019
11,72.89,74.21,72.67,73.81,20157333
14,74,74.15,72.7548,73.65,15032698
15,73.7,74.8949,73.275,74,15821908
16,72.81,74.01,72.78,73.74,18163875
17,74.61,74.89,73.26,73.33,14882885
21,73.22,74.4,72.155,74.27,17891083
22,75.02,75.14,73.1,73.45,15999151
23,74.87,75.06,73.44,74.05,13122170
24,76.02,76.32,75.02,75.06,14199993



