0,84.65,84.73,83.81,84,13281833
1,85.56,86.04,84.77,85.37,13372433
4,85.34,86.25,85.24,85.92,9880507
5,86.63,87.475,85.53,85.6,15693825
6,88.08,88.53,87.14,87.14,15332834
7,87.73,88.16,87.11,87.88,9570809
8,86.93,87.36,86.155,87.14,14430130
11,87.24,88.1,87.08,87.13,11593561
12,86.88,87.62,86.6849,87.38,10100460
13,87.46,87.8,86.34,87.04,8663587
14,87.54,88.38,87.31,87.36,9866129
15,86.97,87.36,86.66,87.19,8405737
18,87.01,87.6,86.755,87.41,10534606
19,87.8,87.86,87.04,87.22,9633764
20,87.87,88.07,86.96,87.5,12534119
21,87.37,88.67,87.22,88.67,13947730
22,88.85,88.95,87.7,87.85,12257076
25,89.11,89.88,88.95,89.42,10343675
26,88.61,90.09,88.52,89.97,11895027
27,88.19,89.96,87.79,89.65,11273450
28,87.6,88.1,86.92,88,9992451
29,88.99,89.07,87.82,88.47,11390293
32,86.78,88.57,86.65,88.53,11997787
33,87.02,87.46,86.42,86.89,9788887
34,86.56,87.73,86.4021,87.28,8629433
35,86.97,87.34,86.75,86.93,8791275
36,87.35,87.62,86.6,86.8,8422209
39,86.85,87.46,86.78,87.31,6395354
40,86.99,87.21,86.21,86.47,9777078
41,87.13,87.4,86.91,87.39,7276571
42,87.21,87.44,86.96,87.28,8357353
43,86.52,87.1,86.5,86.99,7598432
47,85.35,86.37,85.03,86.04,11288963
48,85.11,85.89,84.77,85.3,10778275
49,85.11,85.57,84.82,85.11,8038943
50,85.2,85.58,84.88,85.1,14631316
53,85.13,85.47,84.8,85.25,9077512
54,85.14,85.59,84.91,85.12,9328322
55,84.95,85.84,84.86,85.23,8179540
56,84.22,84.89,83.78,84.7,12607257
57,84.28,85,83.98,84.13,11388508
60,84.85,85.209,83.93,84.18,12244688
61,84.58,85.43,84.49,85.29,8105514
62,85.21,85.97,85,85.84,10147049
63,85.09,85.7,84.89,85.3,7759265
64,84.02,84.68,83.86,84.58,8347341
67,83.72,83.98,83.19,83.53,9563933
68,84.68,84.75,83.4,83.81,9100116
69,84.73,85.13,84.41,85.03,9090188
70,85.48,85.96,84.72,84.8,10247825
71,85.21,85.48,84.92,84.92,16129576
74,85.17,85.6,84.97,85.39,9465144
75,85.07,85.28,84.59,85.22,10223910
76,84.68,85.34,84.66,84.89,11800118
77,83.93,84.85,83.93,84.85,10259382
78,83.86,84.1,83.49,83.83,19023328
81,82.82,83.45,82.8,83.05,11739236
82,83.2,84.9,82.8,83.74,14981145
83,82.37,83.53,82.11,83.28,13529076
84,83.14,83.28,82.55,82.79,9187997
88,82.53,83.06,82.12,82.42,11694425
89,82.87,83.23,81.49,82.19,15641535
90,81.97,82.98,81.91,82.25,10056994
91,81.6,83.15,81.58,82.87,11980543
92,82.22,82.49,81.6,82.09,8628659
95,82.42,82.6099,82.07,82.11,8026658
96,83.11,83.32,82.26,82.38,9310155
97,82.76,83.42,82.4039,82.61,9289210
98,82.91,83.48,82.8,83.18,8267647
99,82.61,82.84,81.79,82.51,12156000
102,81.76,82.4059,81.6,82.15,12957060
103,81.66,82.43,81.43,81.93,8677069
104,81.79,82.47,81.58,82.35,13181463
105,81.14,81.97,80.97,81.73,10496096
106,79.94,81.16,79.72,81.16,14888464
109,79.26,80.13,78.97,79.23,14996094
110,82.48,82.665,79.565,79.7,19777278
111,83.14,83.2,81.91,82.18,13913768
112,83.01,83.32,82.42,83.18,11139943
113,79.21,81.67,78.93,81.67,26232661
116,78.06,78.93,77.63,78.7,15767743
117,77.17,78.61,76.93,77.88,18874419
118,77.17,78.23,76.9,77.87,16544386
119,78.09,78.26,76.91,76.94,13005213
120,76.83,77.97,76.6178,77.55,12187623
123,78.75,78.75,77.09,77.09,14876012
124,77.49,78.07,76.33,77.01,14486353
125,78.79,78.87,76.96,77.44,16909190
126,78.65,79.29,78.27,78.32,13154102
127,78.36,79.28,78.25,78.64,9129284
130,78.77,79.175,77.45,77.93,9365433
131,77.9,78.67,77.58,78.53,9815315
132,76.23,77.58,75.93,77.51,17010104
133,74.57,76.18,74.57,76,17784444
134,72.13,74.89,72.07,74.1,25448602
137,68.72,71.38,66.55,67.99,35277118
138,68.71,71.44,68.2,71.31,30139886
139,72.5,72.75,69.15,70.63,34355008
140,74.85,74.89,73.01,73.8,24207807
141,75.07,75.98,74.41,74.71,18983082
144,75.24,75.55,73.3,74.28,19543724
145,72.08,73.35,71.51,73.3,23944346
146,73.23,73.24,72,73.06,16931092
147,73.79,74.91,73.34,73.64,13436068
148,72.46,73.14,72.25,72.93,14874370
152,73.5,73.72,72.9668,73.72,13471576
153,72,74.68,71.85,74.37,17108946
154,72.52,72.98,71.8,72.81,12327340
155,72.69,72.72,72.01,72.4,12131872
158,72.49,72.58,71.76,72.31,10731435
159,72.86,73.3132,72.41,72.44,11911594
160,74.3,74.7,73.37,73.51,15170493
161,74.46,75.47,73.85,74.41,15396873
162,72.68,73.56,72.12,73.26,23102072
165,73.39,73.61,72.73,73.1,10585842
166,72.74,73.52,72.02,72.35,14105158
167,72.3,73.2,72.29,72.87,13778927
168,72.73,73.15,71.72,72,14462651
169,73.23,73.53,72.76,73.29,15167979
172,72.6,73.46,72.4,72.62,14492359
173,72.97,73.19,72.14,72.65,13746411
174,74.35,74.35,73.33,73.4,18076936
175,74.06,75.58,73.3,75.2,14279073
176,75.88,75.9,73.03,73.39,18425513
179,76.81,77.15,75.79,76.65,18367485
180,77.89,78.56,76.26,76.96,18578681
181,79.2,79.29,77.53,78.97,18671021
182,80.03,80.11,78.54,79.31,13969342
183,79.26,80.165,78.62,80.05,17294193
186,79.3,79.59,78.72,79.59,9905596
187,79.16,79.55,78.49,78.72,12288671
188,80.16,80.48,78.78,78.97,14265115
189,81.48,81.53,79.9,80.19,13630579
190,82.48,82.5,81.45,82.26,13255198
193,80.99,82.17,80.76,82.01,13831031
194,80.83,81.055,80.2,80.55,12326000
195,80.21,81.15,80.11,80.86,10275061
196,82.89,82.96,80.66,80.68,14626257
197,82.98,83,81.89,82.41,12980050
200,81.22,82.73,81.17,82.52,12068619
201,81.09,81.16,79.73,80.57,13480347
202,82.28,82.58,80.9344,81.31,12232098
203,82.23,83.22,81.79,81.79,10207466
204,82.74,83.88,81.26,82.47,18716888
0,85.28,85.93,82.09,82.3,21187983
1,86.85,87.435,85.58,85.66,19970522
2,85.98,87.08,85.7,86.77,14193494
3,84.81,86.23,84.5,85.55,12274338
4,84.47,84.47,83.22,83.93,11925001
7,81.95,83.5992,81.8,83.56,13489001
8,82.35,82.61,81.86,81.93,14188065
9,81.62,82.56,81.4,82.42,9489572
10,79.41,81.28,79.32,80.57,15912197
11,78.1,79.58,77.94,79.28,17247231
14,80.9,80.99,77.91,77.94,14356022
15,79.96,80.88,79.63,80.71,10000933
16,80.74,80.9,79.59,79.89,10856574
17,80.3,80.78,80.04,80.51,9452451
18,79.79,80.945,79.65,80.57,10131398
21,80.28,80.709,79.06,79.6,11867395
22,81.88,82.35,80.2,80.35,15051389
23,81.25,82.17,81.1,81.3,8980425
25,81.23,81.26,80.46,80.58,4155645
28,81.66,82.65,81.25,81.42,17101866
29,81.89,82.13,81.27,81.76,13915698
30,79.55,81.64,79.42,81.31,15996126
31,78.41,79.85,78.02,79.72,14870252
32,78.86,78.98,77.0335,77.35,20156434
35,76.8,77.5,75.75,77.33,17676103
36,74.63,76.35,73.79,75.27,24217600
37,75.63,77.19,74.73,74.84,22036336
38,75.69,77.5,75.52,75.8,20142376
39,74.34,75.54,74.34,74.82,20473141
42,76.03,76.22,74.09,74.3,21832065
43,79.43,79.6,77.33,77.43,24366833
44,79.15,79.61,78,79.04,17233853
45,77.96,79.23,77.95,79.02,17362915
46,77.28,78.78,77.06,77.57,28835969
49,77.26,78.1038,76.645,77.79,14460450
50,77.65,77.9,77.21,77.7,13855761
51,80.19,80.22,78.32,78.68,15184195
52,79.33,80.27,79.1211,80.27,5848311
56,78.74,78.86,77.91,78.12,9715843
57,79.16,80.08,78.84,79.99,8838979
58,78.11,78.99,77.97,78.32,9314646
59,77.95,78.44,77.43,77.51,10285519
63,77.46,77.94,76.455,77.5,20342482
64,78.12,78.14,76.9223,77.19,11993500
65,77.47,77.64,76.59,76.64,18826900
66,76.23,77.99,75.9,76.06,21263761
67,74.69,76.65,74.5,76.35,19033628
70,73.69,75.12,72.56,75.01,21352955
71,75.2,75.42,73.1518,74.12,21864130
72,75.65,77.06,74.94,75.85,25878821
73,79.12,79.92,75.8,76.21,33712212
74,77.58,78.17,76.3,76.33,28150760
78,76.4,78.24,75.19,77.93,22533750
79,73.18,75.72,71.55,75.07,33300754
80,74.1,74.99,72.61,73.16,22254821
81,76.57,76.77,74.72,76.42,22269444
84,73.98,76.34,73.9,75.75,16505600
85,76.7,76.77,74.25,74.77,18677801
86,75.29,77.4699,74.72,76,17992133
87,76.99,77.66,75.62,77.35,16153486
88,77.85,77.85,76.25,76.73,24882543
91,76.29,76.79,75.4398,76.66,16713226
92,74.59,75.62,73.55,74.19,21309838
93,78.48,78.53,74.36,75.53,25837269
94,79.83,80,77.56,78.58,23553268
95,80.08,80.1,78.57,79.4,26606048
98,81.16,81.78,78.91,79.3,26549284
99,80.08,80.67,78.69,79.98,18117320
100,79.35,81.45,79.28,79.77,16610943
101,79.6,80.15,77.58,78.34,19164592
102,81.03,81.07,79.81,80.08,16771805
106,81.22,81.85,80.28,81.7,15754816
107,82,82.775,81.16,81.65,16833562
108,82.45,83.06,81.86,82.9,14839403
109,82.5,82.55,80.91,82.19,13589721
112,82.39,83.44,82.2,83.21,14558456
113,81.23,82.37,80.879,81.99,10891492
114,81.52,81.77,79.67,79.91,13752454
115,82.01,82.07,80.02,81.56,13692402
116,81.75,83.08,81.69,82.89,14314498
119,80.15,82.4,80.05,81.88,18400874
120,81.28,81.765,80.32,80.56,15719300
121,82.7,82.72,80.31,80.95,14079463
122,82.4,82.72,81.54,82.66,13212857
123,82.29,82.9699,81.7635,82.66,18373045
126,84.46,84.46,82.21,82.31,18924080
127,82.63,84.21,82.48,84,13698111
128,82.4,83.85,82.24,83.22,14128560
129,82.18,82.66,80.93,82.42,15879278
130,82.19,83.53,82.005,83.22,15355270
0,82.41,82.64,81.015,81.48,13342498
1,82.82,82.85,81.52,81.6,9213045
2,82.87,83.16,81.94,83.02,11437779
3,84.1,84.675,82.72,83.68,13517985
4,84.2,84.6,83.2539,84.59,19621538
7,83.62,84.139,83.5,83.84,8366589
8,84.12,84.86,83.01,83.08,12899372
9,83.75,84.2999,83.52,83.86,12577211
10,83.98,84.025,82.93,82.94,9367172
14,84.22,84.36,83.7,84.03,7485235
15,84.53,84.6134,83.16,83.67,9976641
16,84.52,85.05,84,85.03,10801311
17,83.59,85.1,83.59,84.07,13815957
18,82.96,83.39,82.39,82.4,12206343
21,83.16,83.9,82.78,83.06,7975347
22,82.21,83.13,81.99,82.61,10393851
23,83.31,83.46,82.3,82.69,9195377
24,82.37,83.17,82.05,82.76,8185302
25,83.21,83.45,82.85,83.3,9315011
28,83.32,84.24,83.28,83.33,9834917
29,84.35,84.63,83.37,83.69,9970123
30,84.83,84.91,84.04,84.5,9182104
31,85.43,85.9,84.76,85,10623713
32,84.97,85.66,84.78,85.3,11053441
35,85.78,85.86,83.86,83.89,9092710
36,86.21,86.31,85.22,85.85,10324795
37,86.8,87.44,85.97,86.23,15220069
38,86.79,87.84,86.57,86.59,11909793
39,87.53,87.64,86.82,87.24,9085479
42,87.33,87.4,86.352,87.09,8071018
43,87.63,87.94,87.06,87.75,9408862
44,88.46,88.715,87.33,87.95,10458198
45,88.03,88.775,87.5,87.86,11225206
46,88.4,89.78,87.74,88.68,17634235
49,89.13,89.4765,88.08,88.24,10234560
50,88.11,88.63,87.355,88.4,9950305
51,87.94,88.74,87.6,88.3,10487733
52,88.04,88.97,87.6201,88.76,8672121
53,88.51,88.6815,87.46,87.46,7965977
56,88.57,88.76,87.23,88.6,11052949
57,89.99,90,88.82,88.9,12489005
58,88.81,89.68,88.72,89.16,11552904
59,89.67,89.93,89.15,89.8,10706694
60,88.66,89.66,88.51,89.28,9545137
63,89.57,89.67,89,89.2,8636039
64,89.53,89.91,89.16,89.27,9814552
65,89.35,90,88.65,89.8,9604265
66,90.11,90.16,88.45,88.61,13536855
67,89.74,90.4,89.38,90.39,13190148
70,89.6,89.9,88.8201,89,11709371
71,89.67,90.4,89.55,89.89,9342634
72,90.26,90.37,89.59,89.85,9576238
73,89.8,90.46,89.27,90.25,7860412
74,90.01,90.05,89.32,89.4,7499060
78,89.02,90.2,88.73,90,13178770
79,89.24,89.45,88.13,88.43,7994794
80,88.53,88.53,87.61,88.21,9837535
81,88.37,88.83,88.03,88.44,9367092
84,89.34,89.5,88.69,88.87,8572963
85,90.71,90.92,89.71,89.75,12889082
86,90.79,91.3,90.53,91.03,9982959
87,90.67,91.03,90.11,90.18,8974331
88,89.98,90.92,89.7801,90.4,10353815
