0,1377.95,1378.34,1357.62,1368,4753012
1,1402.05,1402.53,1380.91,1392.01,4857310
4,1417.68,1431.39,1400.44,1409.18,5701898
5,1437.82,1439.25,1392,1403.17,5871942
6,1450.89,1472.58,1450.04,1451.3,6424693
7,1390,1459.8799,1385.1419,1445,9113808
8,1429.95,1498,1414,1477.39,11125722
11,1390,1458.98,1320.72,1402.62,11494985
12,1442.84,1443.99,1351.79,1361.46,11066819
13,1416.78,1460.99,1415.15,1449,7162741
14,1350.5,1433.7522,1349.94,1429.675,8578557
15,1339.6,1383.5,1265.93,1373.49,14141524
18,1386.23,1393.81,1344.01,1364.67,6738944
19,1414.51,1419.72,1383.53,1385.93,5917879
20,1451.05,1452.06,1403.36,1406.25,5959209
21,1461.76,1468.94,1436.8367,1466.89,5652736
22,1448.69,1465.8,1446.56,1457.37,4472564
26,1468.35,1488.77,1446.49,1446.49,6499228
27,1482.92,1503.49,1478.92,1485,6304351
28,1485.34,1502.54,1475.76,1495.36,4858063
29,1500,1500,1486.5,1495.34,4418103
32,1521.95,1522.84,1507,1509.2,4954988
33,1511.98,1526.78,1507.21,1524.5,4808776
34,1512.45,1528.7,1512,1519.51,4515023
35,1493.45,1518.49,1465,1513.6,6835230
36,1500.25,1501.05,1455.0101,1469.1,6587564
39,1523.61,1525.38,1481,1494.24,5233934
40,1537.64,1542.13,1528,1533.2,4561718
41,1545,1545.9,1522.51,1526.52,4174123
42,1551.86,1554.88,1545.25,1550,3862615
43,1578.89,1578.94,1559.08,1563.5,4534250
0,1598.39,1605.33,1586.7,1592.6,5132660
1,1588.18,1617.54,1578.01,1615.96,6531892
2,1591,1606.444,1590.89,1597,4259443
3,1582.32,1596.91,1578.11,1595,4069701
4,1571.68,1589.44,1567.5,1583.45,5212619
7,1544.93,1561.66,1525.35,1554.53,6580766
8,1586.51,1587,1545.41,1550.34,4581568
9,1581.86,1590,1563.17,1586.45,4750771
10,1544.92,1573.85,1542.4,1565.47,6320551
11,1495.56,1549.02,1495.36,1539.01,8006033
14,1555.86,1556.99,1499.25,1530,5624700
15,1497.05,1575.965,1482.32,1572.4,6999631
16,1431.42,1455.9,1386.17,1447,13705317
17,1447.34,1455.47,1365.2,1406,12581121
21,1371.99,1421.358,1355,1417.62,10463607
22,1392.05,1414,1355.33,1391.38,10231212
23,1410.57,1415.39,1352.88,1358.24,6982305
24,1451.75,1459.5575,1427.07,1441.99,6413459



