0,118.55,118.76,117.6,117.83,2247228
1,119,119.098,117.97,118.55,2232569
4,119.37,121.31,119.13,121,3961024
5,119.92,120.18,118.52,119.34,3208819
6,117.32,120.74,116.55,120.38,7343997
7,121.6,122.32,120.52,121.93,7068037
8,118.71,121.05,117.7401,121,4389960
11,118.58,120.33,118.07,119.85,4651035
12,119.28,119.63,118.76,119,3379795
13,117.81,119.94,117.17,119.54,3846694
14,118.26,118.58,116.96,117.48,3244285
15,118.69,119.09,118.02,118.28,3139223
18,116.24,119.41,116.07,119.18,5174300
19,117.59,117.74,114.28,116.89,4144846
20,113.61,117.32,112.04,116.22,7122620
21,111.4,114.33,111.12,113.53,6705565
22,113.2,113.66,111.74,112.29,5805060
25,114.56,114.925,113.45,113.7,3531451
26,113.37,114.28,113.01,113.94,3960443
27,113.49,114.4899,112.66,114,3369777
28,114.76,115.14,113.11,113.15,3300160
29,115.68,116.59,115.05,115.925,3065991
32,114.77,115.79,114.72,115.61,3376389
33,114.64,115.08,113.83,114.23,3844554
34,115.86,116.3,114.62,114.62,3667715
35,118.53,118.62,116.21,117.18,4771391
36,119.33,119.35,118.31,118.78,3083804
39,119.8,119.98,118.8436,119.22,2824661
40,120.55,121.13,119.69,119.82,3554852
41,121.24,121.85,120.03,120.73,3379166
42,120.46,120.84,120.05,120.76,2983475
43,119.59,120.78,119.14,120.3,2945924
47,118.24,119.59,117.7,119.22,3014507
48,119.45,119.85,118.265,118.88,2887650
49,119.62,119.815,118.29,119.31,2873631
50,120.21,121.62,117.74,120.06,6019926
53,119.86,120.56,118.75,120.54,3876398
54,117.75,119.68,117.41,119.49,4219463
55,118.35,118.99,117.45,118,3438063
56,116.65,117.97,116.03,117.92,3300333
57,116.53,116.7491,115.36,116.33,2724464
60,116.91,117.67,116.32,116.38,3271253
61,116.99,117.38,115.79,116.93,3047335
62,118.55,118.88,116.73,117.03,4006416
63,119.32,119.94,118.22,118.41,3815604
64,117.65,119,117.5,118.84,3076621
67,118.98,120.88,116,116.83,6809507
68,121.55,122.18,119,119.14,7229358
69,119.74,122.2,119.165,121.9,4805900
70,120.89,121.38,119.92,120.39,3478319
71,120.33,120.88,119.9,120.65,4178666
74,120.25,122.23,119.94,121.63,4435575
75,122.74,122.77,121.01,121.37,4991031
76,119.17,123,119.095,122.8,4650530
77,122.33,123.41,119.5,119.57,6149545
78,123.25,124.11,122.73,123.79,16358215
81,121.19,123.03,121.11,122.04,3603962
82,122,122.94,121,122.42,4982584
83,123.38,123.65,122.22,122.95,3269320
84,121.81,123.88,121.02,123.82,3682344
88,122.16,123.1,119.26,119.6,6522842
89,120.7,122.8,117.81,122.36,6476201
90,118.78,119.99,118.395,119.05,4009815
91,119.34,120.56,119.31,120.04,3315646
92,122.15,122.7525,120.7,120.99,4033477
95,122.45,123.75,121.81,123.1,3766898
96,125,125.2,122,122.18,4192391
97,125.86,126.05,123.81,124.95,5067255
98,124.93,125.4999,122.1,125.42,7216574
99,123.85,124.98,123.7,124.7,3702747
102,122.65,124.225,122.33,124.05,3199739
103,120.86,122.72,120.34,122.57,4239093
104,120.61,121.24,120.0801,120.97,3385846
105,119.33,121.68,118.76,121.63,4896078
106,117.94,119.72,117.58,119.12,3840567
109,117.88,118.09,116.66,117.88,3752304
110,121.52,121.57,118.5,118.74,5216853
111,121.52,122.11,120.62,121.82,3924387
112,120.56,121.92,119.55,121.14,3732435
113,121.4,122.72,120.47,120.47,3592980
116,120.89,122.17,120.14,121.61,2541250
117,120.84,121.629,120.23,121.58,2058219
118,123.92,124.24,121.76,121.76,3831948
119,122.04,124.64,121.8,124.37,3014880
120,121.82,121.86,120.26,121.71,2276284
123,122.48,123.34,121.94,122.5,2479950
124,122.26,123.02,121.27,121.27,2755968
125,121.2,121.78,119.0501,121.26,3050323
126,120.52,121.99,120.29,121.33,3253372
127,121.02,121.18,120.26,120.57,2040515
130,123.82,123.949,120.3,120.4,2951800
131,125.5,126.21,123.82,123.88,4140190
132,123.22,124.99,122.85,124.71,3411490
133,119.79,122.42,119.79,122.24,3181679
134,116.28,118.8,116.0101,118.25,5608888
137,110.43,112.43,95,110.86,8681376
138,109.98,114.59,109.8,113,8088307
139,113.46,113.83,110.28,112.56,7416963
140,117.77,117.83,114.9637,115.25,5755709
141,117.28,117.84,116.0008,117.39,3323308
144,115.7,118.78,115.16,117.21,4062003
145,112.63,114.22,112.07,113.36,4614079
146,114.23,114.6,112.53,113.83,4488967
147,113.99,115.92,113.46,114.74,3129697
148,112.36,113.07,111.26,112.5,3355852
152,116.09,116.21,113.67,114.13,3972114
153,115.08,117.72,114.83,117.29,3724093
154,116.77,117.94,114.73,114.85,4415971
155,118.7,118.87,115.86,116.17,3731552
158,117.8,119.5,117.15,119.03,2679300
159,120.03,120.61,117.43,118.61,3040074
160,121.15,121.36,119.55,120.27,3464305
161,123.26,125.12,120.9,121.5,5371006
162,122.47,123.77,121.815,122.21,7426466
165,123.94,124.27,121.39,123.49,3466027
166,122.93,123.79,121.44,121.44,4449584
