0,215.1,216.5,214.28,216.24,3088344
1,217.19,217.34,215.15,215.52,3640838
4,215.46,217.62,215.19,217.15,3021260
5,214.41,216.62,214.1,214.97,5040126
6,214.38,215.05,213.37,214.99,4626303
7,217.25,217.5,214.03,214.49,4508901
8,209.12,216.58,207.87,216.16,6080558
11,196.8,207.1,196,205.49,10746479
12,201.24,201.92,190.18,193.15,10662988
13,200.37,204.48,200,202,5758041
14,191.42,200.99,191.04,200.37,8044402
15,196.02,197.57,189.3,195.68,8931743
18,198.89,200.66,196.14,198.51,5128865
19,197.99,198.84,195.92,197.58,3967686
20,200.54,200.76,195.99,197.04,4348102
21,203.9,203.9,200.31,202.38,4357944
22,203.79,206.32,203.16,203.99,4382492
26,203.05,204.7,202.35,203.34,4116688
27,201.02,205.221,200.77,202.5,4994392
28,200.73,203.28,200.16,201.57,4034009
29,202.76,202.97,200.805,201.39,4128443
32,210.62,211.14,205.36,207.71,8254143
33,209.66,213.13,209.65,212,5903429
34,207.2,211.535,200.47,211,5378272
35,201.53,208.5699,200.28,206.82,6983958
36,201.34,201.974,198.98,199.98,5025518
39,203.24,204.1256,199.12,199.6,4041139
40,204.55,204.86,202.37,204.86,3203318
41,204.3,204.83,201.75,202.35,3622810
42,205.29,205.49,203.03,204.32,3084500
43,212.94,213.24,206.25,206.95,5494342
0,211.82,213.36,211.24,213.2,4614051
1,209.13,213.04,208.8,212.69,4698184
2,206.99,210.4,206.23,210.4,4015352
3,207.82,209.32,207.61,208.29,4127182
4,206.96,208.97,206.46,208.56,5684741
7,203.99,207.06,202.64,206.87,4261311
8,204.75,205.6,203.8,204.25,2939285
9,204.83,207.27,204,205.38,3235573
10,197.63,203.19,196.99,203.18,7113394
11,192.46,198.29,191.87,198,7257000
14,199.34,199.57,195.0801,196.9,5223691
15,196.15,201.44,194.44,200.48,5149201
16,196.67,198.72,193.78,196.17,4388810
17,199.48,201.01,197.33,198.08,5714612
21,195,199.61,192.02,199.01,6178173
22,197.96,198.24,193.91,196,4192925
23,200.11,200.53,194,194.02,4100728
24,200.85,202.77,200.27,201.17,4661347



